Unnamed: 0.1,cd_loc,latlong,lat,long,district
4278,용호동 동명로 한일아파트 부근,"[35.1188402, 129.1151951]",35.1188402,129.1151951,685.0
4279,용호동 용호로198번길 5 부근,"[35.114641, 129.1106329]",35.114641,129.1106329,617.0
4280,문현1동 남동천로 부근(인도),"[35.1466606, 129.065868]",35.146660600000004,129.065868,42.0
4281,용당동 신선대산복로 현대아이파크아파트 부근(인도),"[35.2073015, 129.0864731]",35.2073015,129.08647309999998,
4282,대연동 못골로 남구청 주차장입구 부근(인도),"[35.1365783, 129.0842468]",35.1365783,129.0842468,257.0
4283,용호동 용호로216번길 남부산농협 부근,"[35.111874, 129.1105098]",35.111874,129.1105098,618.0
4284,용호동 용호로42번길 솔밭주차장 부근(곡각지),"[35.1185288, 129.1171988]",35.11852879999999,129.11719879999998,720.0
4285,용호동 동명로132번길 양양주차장 부근,"[35.1170745, 129.1105632]",35.1170745,129.1105632,616.0
4286,대연동 황령대로319번가길 동진스포랙스 부근(인도),"[35.1529498, 129.0887949]",35.152949799999995,129.0887949,319.0
4287,용호동 용호사거리CCTV(인도/곡각지),"[35.1196179, 129.1120565]",35.1196179,129.1120565,649.0
